Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Year
200501KD50031,552810,187400,0.203285,51.564723,1,3,2,1,01/01/2005,7,18:18,15,E09000016,3,124,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01002321,2005
200501KD50032,551230,190380,0.18179,51.591924,1,3,1,1,13/01/2005,5,07:25,15,E09000016,5,0,Dual carriageway,50,,Automatic traffic signal,3,12,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002334,2005
200501KD50033,553010,190090,0.20734,51.588838,1,3,2,1,14/01/2005,6,08:45,15,E09000016,3,118,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002337,2005
200501KD50034,551680,188520,0.187478,51.575091,1,3,2,1,17/01/2005,2,09:30,15,E09000016,5,0,Dual carriageway,50,,Automatic traffic signal,5,0,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Wet/Damp,None,None,1,,E01002358,2005
200501KD50035,551290,190240,0.182595,51.59065,1,3,1,1,17/01/2005,2,15:26,15,E09000016,5,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Wet/Damp,None,None,1,Yes,E01002339,2005
200501KD50036,554970,186860,0.234186,51.559282,1,3,1,1,18/01/2005,3,16:31,15,E09000016,3,124,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present but unlit,Fine without high winds,Dry,None,None,1,Yes,E01002362,2005
200501KD50037,551980,187420,0.191329,51.565127,1,3,2,1,17/01/2005,2,14:15,15,E09000016,3,124,Single carriageway,30,,Automatic traffic signal,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002319,2005
200501KD50038,551360,191610,0.184195,51.60294,1,3,4,2,18/01/2005,3,10:00,15,E09000016,5,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002341,2005
200501KD50039,551990,182310,0.189267,51.519211,1,3,1,1,17/01/2005,2,08:55,15,E09000016,4,1335,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Wet/Damp,None,None,1,Yes,E01002345,2005
200501KD50040,552000,182280,0.189398,51.518938,1,3,1,1,21/01/2005,6,18:05,15,E09000016,4,1335,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Wet/Damp,None,None,1,Yes,E01002345,2005
200501KD50041,550390,188370,0.168812,51.574089,1,3,2,1,17/01/2005,2,16:01,15,E09000016,3,118,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,non-junction pedestrian crossing,Daylight: Street light present,Raining without high winds,Wet/Damp,None,None,1,Yes,E01002247,2005
200501KD50042,551270,190430,0.182388,51.592362,1,3,2,1,23/01/2005,1,10:33,15,E09000016,3,12,Dual carriageway,50,,Automatic traffic signal,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002334,2005
200501KD50043,553250,192780,0.211976,51.612942,1,3,2,2,24/01/2005,2,21:15,15,E09000016,5,0,Single carriageway,50,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Raining without high winds,Wet/Damp,None,None,1,Yes,E01002312,2005
200501KD50044,551730,189340,0.188553,51.582445,1,3,2,1,28/01/2005,6,15:45,15,E09000016,5,0,Single carriageway,30,,Giveway or uncontrolled,3,118,None within 50 metres,Zebra crossing,Daylight: Street light present,Raining without high winds,Wet/Damp,Roadworks,None,1,Yes,E01002354,2005
200501KD50045,551530,187460,0.184858,51.565607,1,2,3,1,26/01/2005,4,18:39,15,E09000016,3,124,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01002249,2005
200501KD50047,550020,189410,0.163921,51.583532,1,3,1,1,25/01/2005,3,15:30,15,E09000016,5,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002329,2005
200501KD50048,556940,184810,0.261668,51.54032,1,3,2,1,24/01/2005,2,14:09,15,E09000016,4,1421,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,2,Yes,E01002385,2005
200501KD50049,552890,181900,0.202051,51.515284,1,3,2,1,24/01/2005,2,21:00,15,E09000016,4,1335,Single carriageway,30,,Giveway or uncontrolled,4,1335,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Raining without high winds,Wet/Damp,None,Other object in carriageway,1,Yes,E01002347,2005
200501KD50050,555330,192050,0.24167,51.605814,1,3,1,1,26/01/2005,4,07:45,15,E09000016,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002277,2005
200501KD50051,556980,184700,0.262195,51.53932,1,2,2,3,03/02/2005,5,14:40,15,E09000016,6,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,2,Yes,E01002385,2005
200501KD50053,552230,187420,0.194933,51.565059,1,3,3,1,22/01/2005,7,14:41,15,E09000016,3,124,Single carriageway,30,,Automatic traffic signal,5,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002319,2005
200501KD50055,552240,183820,0.19352,51.532711,1,3,2,1,28/01/2005,6,15:44,15,E09000016,6,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Raining without high winds,Wet/Damp,None,None,1,Yes,E01002374,2005
200501KD50056,549820,188080,0.16047,51.571635,1,3,2,1,02/01/2005,1,15:20,15,E09000016,6,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002250,2005
200501KD50057,553980,191420,0.221914,51.600524,1,3,2,1,26/01/2005,4,11:00,15,E09000016,6,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,No,E01002297,2005
200501KD50058,550880,189270,0.176264,51.582044,1,3,1,1,31/01/2005,2,17:30,15,E09000016,3,125,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,,E01002243,2005
200501KD50059,551250,188100,0.181097,51.571433,1,3,2,1,31/01/2005,2,16:15,15,E09000016,3,125,Roundabout,30,,Giveway or uncontrolled,3,125,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002350,2005
200501KD50061,550460,191350,0.171098,51.600845,1,3,2,1,25/01/2005,3,15:55,15,E09000016,6,0,Single carriageway,30,,Giveway or uncontrolled,4,1459,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002301,2005
200501KD50062,551100,191680,0.180474,51.603639,1,3,2,1,19/01/2005,4,17:51,15,E09000016,4,175,Single carriageway,30,,Automatic traffic signal,4,1459,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present but unlit,Fine without high winds,Wet/Damp,None,None,1,Yes,E01002303,2005
200501KD50063,551800,183600,0.187086,51.530852,1,3,1,1,19/01/2005,4,15:39,15,E09000016,3,125,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,Zebra crossing,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002373,2005
200501KD50065,553800,188500,0.218038,51.574337,1,3,3,1,31/01/2005,2,11:40,15,E09000016,5,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,No,E01002274,2005
200501KD50066,553270,189300,0.210745,51.581669,1,3,2,1,27/01/2005,5,13:40,15,E09000016,5,0,Dual carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,No,E01002380,2005
200501KD50068,554000,190840,0.221948,51.595307,1,3,2,1,31/01/2005,2,22:12,15,E09000016,6,0,Dual carriageway,50,,Giveway or uncontrolled,3,12,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01002293,2005
200501KD50069,551010,189030,0.178036,51.579853,1,3,1,1,25/01/2005,3,22:35,15,E09000016,3,118,Roundabout,30,,Giveway or uncontrolled,3,125,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Other,Frost/Ice,None,None,1,Yes,E01002243,2005
200501KD50071,552980,192460,0.20794,51.61014,1,3,1,1,02/02/2005,4,12:10,15,E09000016,5,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002312,2005
200501KD50072,555910,185500,0.247133,51.546804,1,3,3,3,04/02/2005,6,16:44,15,E09000016,4,1421,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002388,2005
200501KD50073,552560,185790,0.198983,51.550325,1,3,1,1,17/01/2005,2,09:20,15,E09000016,5,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002261,2005
200501KD50074,549560,189340,0.157257,51.583025,1,3,2,1,29/01/2005,7,20:30,15,E09000016,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Raining without high winds,Wet/Damp,None,None,1,Yes,E01002330,2005
200501KD50075,553930,187910,0.219655,51.569001,1,3,2,2,08/02/2005,3,01:30,15,E09000016,5,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,No,E01002274,2005
200501KD50076,552390,187430,0.197244,51.565106,1,3,2,1,05/02/2005,7,12:30,15,E09000016,3,124,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002320,2005
200501KD50078,550450,188910,0.169909,51.578925,1,3,2,1,08/02/2005,3,11:02,15,E09000016,5,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Wet/Damp,None,None,1,Yes,E01002243,2005
200501KD50079,553120,182480,0.205615,51.520433,1,3,2,1,09/02/2005,4,09:54,15,E09000016,3,1306,Single carriageway,30,,Automatic traffic signal,3,1306,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Wet/Damp,None,None,1,Yes,E01002344,2005
200501KD50080,557220,191330,0.268617,51.598821,1,3,3,1,01/02/2005,3,08:16,15,E09000016,1,25,Dual carriageway,70,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,2,,E01002296,2005
200501KD50081,550660,189800,0.173319,51.586865,1,3,1,1,01/02/2005,3,08:25,15,E09000016,3,12,Dual carriageway,50,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Wet/Damp,None,None,1,Yes,E01002340,2005
200501KD50082,558380,188520,0.284085,51.57325,1,3,1,1,06/02/2005,1,20:19,15,E09000016,1,25,Dual carriageway,70,,Giveway or uncontrolled,3,127,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,Any animal (except a ridden horse),2,Yes,E01002259,2005
200501KD50083,556670,192390,0.261156,51.608497,1,3,2,1,07/02/2005,2,06:30,15,E09000016,1,25,Roundabout,30,,Giveway or uncontrolled,3,12,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,2,Yes,E01002277,2005
200501KD50084,551760,188980,0.18883,51.579203,1,3,2,2,08/02/2005,3,16:19,15,E09000016,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002357,2005
200501KD50085,550970,189150,0.177511,51.580942,1,3,1,1,09/02/2005,4,14:50,15,E09000016,6,0,Single carriageway,30,,Giveway or uncontrolled,3,125,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002243,2005
200501KD50086,553460,187190,0.212564,51.56266,1,3,1,1,11/02/2005,6,17:45,15,E09000016,5,0,Single carriageway,30,,Giveway or uncontrolled,3,124,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002361,2005
200501KD50087,555180,192340,0.239633,51.60846,1,3,2,1,11/02/2005,6,13:50,15,E09000016,5,0,Single carriageway,30,,Giveway or uncontrolled,5,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Raining without high winds,Wet/Damp,None,None,1,Yes,E01002279,2005
200501KD50088,553910,190560,0.220527,51.592816,1,3,2,1,11/02/2005,6,08:59,15,E09000016,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002293,2005
200501KD50089,552140,183950,0.192136,51.533906,1,3,1,1,12/02/2005,7,19:06,15,E09000016,5,0,Single carriageway,30,,,-1,0,None within 50 metres,Zebra crossing,Darkness: Street lights present and lit,Fine without high winds,Wet/Damp,None,None,1,Yes,E01002373,2005
200501KD50090,554690,191170,0.232047,51.598083,1,3,2,1,13/02/2005,1,01:27,15,E09000016,5,0,Dual carriageway,50,,Automatic traffic signal,3,12,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01002300,2005
200501KD50091,553120,189260,0.208565,51.581351,1,3,2,1,15/02/2005,3,14:15,15,E09000016,5,0,Roundabout,30,,Giveway or uncontrolled,5,0,None within 50 metres,Zebra crossing,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002379,2005
200501KD50092,558350,188620,0.283697,51.574157,1,3,4,2,30/01/2005,1,12:15,15,E09000016,1,25,Dual carriageway,70,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,2,Yes,E01002259,2005
200501KD50093,551850,189430,0.190323,51.583222,1,3,2,1,12/02/2005,7,11:04,15,E09000016,3,118,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002354,2005
200501KD50094,551460,182770,0.181832,51.523486,1,3,2,1,11/02/2005,6,07:37,15,E09000016,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002369,2005
200501KD50095,556600,186690,0.257605,51.557305,1,3,1,1,11/02/2005,6,12:40,15,E09000016,4,187,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002384,2005
200501KD50096,555540,191680,0.244536,51.602431,1,3,2,1,01/02/2005,3,08:49,15,E09000016,5,0,Dual carriageway,50,,Automatic traffic signal,3,12,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002283,2005
200501KD50100,550250,182450,0.164267,51.520934,1,3,2,1,07/02/2005,2,17:30,15,E09000016,3,13,Dual carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,,E01002368,2005
200501KD50101,553940,181000,0.216779,51.506913,1,2,1,1,12/02/2005,7,12:30,15,E09000016,6,0,Unknown,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,2,Yes,E01002344,2005
